0,pb206_pb204,pb207_pb204,1,sr87_sr86,nd143_nd144
,,,4.0,0.70329,0.512875
,,,4.0,0.703246,0.512848
,,,1.0,0.703199,0.512861
,,,1.0,0.70315,0.512859
,,,4.0,0.70331,0.51296
,,,4.0,0.70354,0.512895
,,,4.0,0.70359,0.512877
,,,4.0,0.70324,0.512901
,,,4.0,0.70377,0.512856
,,,4.0,0.70372,0.512847
,,,4.0,0.7033,0.512911
,,,4.0,0.7035,0.51293
,,,4.0,0.70363,0.512864
,,,4.0,0.703317,0.512889
,,,4.0,0.703349,0.512934
,,,4.0,0.703579,0.512842
,,,1.0,0.703164,0.512869
,,,4.0,0.703299,0.512872
,,,1.0,0.703173,0.512852
,,,1.0,0.70313,0.512908
,,,1.0,0.70309,0.51294
,,,4.0,0.703287,0.51285
,,,4.0,0.70348,0.512841
,,,4.0,0.70336,0.51285
,,,4.0,0.70352,0.512929
,,,4.0,0.70352,0.512868
,,,3.0,0.70475,0.512911
,,,3.0,0.70485,0.512842
,,,4.0,0.704,0.512918
,,,3.0,0.704592,0.512749
,,,3.0,0.704843,0.512703
,,,3.0,0.704878,0.512706
,,,4.0,0.70388,0.512835
,,,4.0,0.70335,0.5128
,,,4.0,0.7036,0.5128
,,,1.0,0.703172,0.512885
,,,4.0,0.70336,0.512878
,,,1.0,0.703152,0.512878
,,,1.0,0.703107,0.512889
,,,4.0,0.703662,0.512887
,,,1.0,0.7032,0.51283
,,,4.0,0.703528,0.512826
,,,1.0,0.702971,0.512848
,,,4.0,0.703261,0.512837
,,,4.0,0.7034,0.512808
,,,1.0,0.703029,0.512866
,,,4.0,0.703353,0.512811
,,,4.0,0.704151,0.512819
,,,4.0,0.70335,0.512852
,,,4.0,0.703947,0.512738
,,,4.0,0.703394,0.512778
,,,1.0,0.702887,0.512613
,,,3.0,0.70438,0.512585
,,,2.0,0.70734,0.512526
,,,2.0,0.70598,0.512568
,,,3.0,0.70504,0.51254
,,,1.0,0.7032,0.512
,,,1.0,0.7033,0.5122
,,,4.0,0.70396,0.512762
,,,4.0,0.70344,0.511491
,,,1.0,0.702041,0.511517
,,,1.0,0.702187,0.511545
,,,1.0,0.702074,0.511478
,,,1.0,0.702159,0.512049
,,,1.0,0.702317,0.512076
,,,1.0,0.701993,0.511637
,,,1.0,0.702827,0.511493
,,,3.0,0.705008,0.512887
,,,4.0,0.703411,0.512779
,,,1.0,0.703014,0.512839
,,,4.0,0.70375,0.512757
,,,4.0,0.70325,0.512869
,,,4.0,0.70368,0.512811
,,,1.0,0.70318,0.512878
,,,1.0,0.70292,0.513022
,,,1.0,0.70292,0.513012
,,,1.0,0.70292,0.513017
,,,1.0,0.70289,0.513017
,,,1.0,0.70284,0.512946
,,,1.0,0.70286,0.512927
,,,1.0,0.70291,0.513016
,,,4.0,0.70385,0.512787
,,,3.0,0.7043,0.5127
,,,3.0,0.7045,0.5127
,,,1.0,0.702822571,0.51291
,,,3.0,0.70437,0.512634
,,,3.0,0.70433,0.512734
,,,3.0,0.70444,0.512741
,,,4.0,0.70411,0.512648
,,,3.0,0.70444,0.512741
,,,4.0,0.70411,0.512648
,,,3.0,0.70437,0.512634
,,,3.0,0.7047,0.512567
,,,3.0,0.70415,0.512689
,,,3.0,0.70455,0.51273
,,,3.0,0.70436,0.512659
,,,3.0,0.70432,0.512577
,,,4.0,0.70357,0.512753
,,,3.0,0.70433,0.512734
,,,3.0,0.7046,0.512647
,,,4.0,0.70414,0.512826
,,,4.0,0.70401,0.512734
,,,4.0,0.70391,0.512905
,,,4.0,0.70418,0.512973
,,,4.0,0.70392,0.512489
,,,3.0,0.70441,0.513233
,,,3.0,0.704188,0.512611
,,,4.0,0.703444,0.51295
,,,1.0,0.70296,0.513395
,,,1.0,0.70304,0.513148
,,,4.0,0.70359,0.513621
,,,1.0,0.70274,0.5133055
,,,1.0,0.70304,0.513317
,,,4.0,0.70359,0.512985
,,,3.0,0.70472,0.513026
,,,3.0,0.70462,0.512724
,,,3.0,0.70444,0.512771
,,,3.0,0.70431,0.512746
,,,3.0,0.70461,0.512771
,,,3.0,0.70461,0.512741
,,,3.0,0.70443,0.512718
,,,3.0,0.70449,0.5127
,,,3.0,0.70443,0.512685
,,,3.0,0.70448,0.512646
,,,3.0,0.70442,0.512749
,,,2.0,0.70427,0.511945
,,,4.0,0.70386,0.512004
,,,3.0,0.704595167,0.513129
,,,3.0,0.704935,0.512838
,,,3.0,0.704948,0.512565
,,,2.0,0.715756,0.512201
,,,2.0,0.714655,0.512235
,,,2.0,0.714838,0.512222
,,,2.0,0.708579,0.512413
,,,4.0,0.704018,0.512818
,,,2.0,0.706146,0.512745
,,,4.0,0.703726667,0.512858
,,,4.0,0.703898,0.512874
,,,4.0,0.703736,0.512851
,,,4.0,0.703724,0.512767
,,,4.0,0.703667,0.512881
,,,2.0,0.70407,0.51197
,,,2.0,0.70408,0.511984
,,,3.0,0.704382,0.512758734
,,,4.0,0.70404,0.512765
,,,4.0,0.704042,0.512765
,,,4.0,0.703766,0.5128
,,,4.0,0.704111,0.512712
,,,3.0,0.704153,0.512801
,,,2.0,0.7042525,0.51201
,,,2.0,0.70446,0.511925
,,,2.0,0.70404,0.512025
,,,2.0,0.70434,0.511971
,,,2.0,0.70398,0.512018
,,,4.0,0.7039835,0.512748
,,,3.0,0.705063,0.512733
,,,4.0,0.7040615,0.512759
,,,3.0,0.70510475,0.51274
,,,4.0,0.7040535,0.512742
,,,4.0,0.703945,0.512794
,,,3.0,0.70422675,0.512737
,,,3.0,0.7045775,0.512686
,,,4.0,0.70325,0.51294
,,,4.0,0.703967,0.512829
,,,4.0,0.70343775,0.51287875
,,,4.0,0.703473,0.51289
,,,4.0,0.704137,0.512789
,,,4.0,0.704045,0.512806
,,,4.0,0.703629,0.51287025
,,,3.0,0.7047675,0.512755
,,,3.0,0.704604,0.512809
,,,3.0,0.704234,0.512842
,,,4.0,0.703324,0.51292975
,,,3.0,0.704624,0.512828
,,,3.0,0.704154,0.51273
,,,4.0,0.70368725,0.51280425
,,,3.0,0.704606,0.512739
,,,3.0,0.704879,0.512759
,,,4.0,0.703988,0.512864
,,,4.0,0.703658,0.512872
,,,4.0,0.7037265,0.512872
,,,4.0,0.703409,0.5128965
,,,4.0,0.70346775,0.512933
,,,3.0,0.704179,0.512851
,,,4.0,0.70397675,0.512851
,,,2.0,0.705771,0.512674
,,,2.0,0.729909,0.512707
,,,3.0,0.704786,0.512714
,,,2.0,0.707243,0.512666
,,,3.0,0.70479,0.512714
,,,2.0,0.72189,0.512544
,,,2.0,0.72737,0.512743
,,,2.0,0.727101,0.512542
,,,2.0,0.721885,0.512544
,,,2.0,0.72151,0.512649
,,,2.0,0.72968,0.512468
,,,2.0,0.7382,0.512468
,,,2.0,0.7273,0.512618
,,,2.0,0.705923,0.512605
,,,4.0,0.703872,0.512672
,,,3.0,0.704463,0.512598
,,,4.0,0.703843,0.512853
,,,4.0,0.704112,0.512638
,,,4.0,0.704103,0.512669
,,,2.0,0.705706,0.512654
,,,4.0,0.703872,0.512672
,,,3.0,0.704463,0.512598
,,,4.0,0.704112,0.512638
,,,2.0,0.707181,0.5131
,,,2.0,0.711168,0.512898
,,,2.0,0.710356,0.512776
,,,2.0,0.711973,0.513009
,,,3.0,0.705581,0.51302
,,,2.0,0.711581,0.513008
,,,2.0,0.708503,0.513067
,,,2.0,0.70791,0.512843
,,,2.0,0.7074,0.512753
,,,2.0,0.708037,0.512575
,,,2.0,0.70738,0.512792
,,,2.0,0.706257,0.512614
,,,2.0,0.711574,0.51267
,,,2.0,0.708928,0.51296
,,,2.0,0.70789,0.512732
,,,2.0,0.711336,0.512677
,,,3.0,0.70422,0.512815
,,,3.0,0.704529,0.512916
,,,2.0,0.705389,0.512555
,,,4.0,0.703986,0.512579
,,,3.0,0.704516,0.512599
,,,3.0,0.704455,0.512784
,,,4.0,0.70369,0.51256
,,,4.0,0.703563,0.512695
,,,4.0,0.703685,0.51256
,,,2.0,0.710347,0.51277
,,,2.0,0.71011,0.511418
,,,2.0,0.70808,0.512543
,,,2.0,0.710548,0.512518
,,,3.0,0.705902,0.512849
,,,3.0,0.705956,0.512849
,,,3.0,0.704943,0.512805
,,,3.0,0.704505,0.512713
,,,4.0,0.70376,0.512779
,,,1.0,0.70288,0.513002
,,,2.0,0.711346,0.512603
,,,2.0,0.707181,0.512866
,,,2.0,0.710877,0.512299
,,,2.0,0.709764,0.512927
,,,4.0,0.704134,0.512816
,,,2.0,0.70477,0.511791
,,,2.0,0.70467,0.511767
,,,4.0,0.70334,0.512931
,,,4.0,0.7035,0.512938
,,,4.0,0.70341,0.51292
,,,4.0,0.703707,0.512964
,,,4.0,0.703778,0.512866
,,,4.0,0.703562,0.512988
,,,4.0,0.703535,0.512905
,,,4.0,0.70333,0.51292
,,,4.0,0.703309,0.512941
,,,4.0,0.703268,0.512948
,,,4.0,0.70351,0.512911
,,,4.0,0.7035,0.512902
,,,4.0,0.703549,0.512899
,,,4.0,0.70337,0.512929
,,,4.0,0.703502,0.512895
,,,4.0,0.70339,0.512943
,,,4.0,0.703865,0.512873
,,,4.0,0.703698,0.512939
,,,4.0,0.703534,0.512934
,,,4.0,0.703742,0.512912
,,,4.0,0.703814,0.512894
,,,4.0,0.703622,0.512995
,,,3.0,0.704364,0.5128
,,,4.0,0.703511,0.512912
,,,4.0,0.703627,0.51291
,,,4.0,0.703511,0.512912
,,,4.0,0.703604,0.512906
,,,4.0,0.704143,0.512796
,,,4.0,0.703731,0.512889
,,,4.0,0.703273,0.512988
,,,4.0,0.703743,0.512887
,,,4.0,0.703513,0.512903
,,,4.0,0.703526,0.512897
,,,4.0,0.703521,0.512909
,,,4.0,0.703604,0.512906
,,,4.0,0.703731,0.512889
,,,4.0,0.703274,0.512919
,,,4.0,0.70353,0.5129
,,,4.0,0.703627,0.51291
,,,4.0,0.703397,0.512918
,,,4.0,0.703336,0.512919
,,,4.0,0.703336,0.512919
,,,4.0,0.703397,0.512918
,,,3.0,0.704673,0.512754
,,,4.0,0.703534,0.5129
,,,3.0,0.704497,0.512783
,,,4.0,0.703472,0.512923
,,,2.0,0.707265,0.511987
,,,2.0,0.707265,0.511987
,,,2.0,0.707286,0.512023
,,,2.0,0.707286,0.512023
,,,2.0,0.705846,0.512401
,,,2.0,0.705846,0.512401
,,,3.0,0.70498,0.51248
,,,2.0,0.707834,0.512357
,,,2.0,0.70476,0.51205
,,,4.0,0.70381,0.51206
,,,4.0,0.70388,0.51212
,,,2.0,0.707488,0.512144
,,,2.0,0.7067,0.51228
,,,2.0,0.705709,0.512277
,,,2.0,0.70667,0.51227
,,,2.0,0.70609,0.51225
,,,2.0,0.705969,0.512422
,,,2.0,0.705475,0.51244
,,,2.0,0.706563,0.512413
,,,2.0,0.706251,0.512328
,,,2.0,0.705656,0.512441
,,,2.0,0.70564,0.512426
,,,2.0,0.705668,0.512568
,,,4.0,0.7036,0.512484
,,,4.0,0.70367,0.512441
,,,2.0,0.707448,0.512545
,,,2.0,0.709192,0.512375
,,,4.0,0.70349,0.512467
,,,1.0,0.703224,0.512673
,,,1.0,0.70318,0.512667
,,,4.0,0.70329,0.512632
,,,1.0,0.703142,0.512657
,,,4.0,0.70334,0.51247
,,,4.0,0.70367,0.5126
,,,4.0,0.70382,0.51234
,,,2.0,0.708201,0.512513
,,,2.0,0.710514,0.511125
,,,2.0,0.709684,0.511299
,,,2.0,0.709612,0.511164
,,,2.0,0.70887,0.511102
,,,2.0,0.71524,0.511157
,,,2.0,0.71793,0.511112
,,,2.0,0.710076,0.511036
,,,2.0,0.706425,0.511087
,,,2.0,0.713236,0.511058
,,,2.0,0.723413,0.511177
,,,2.0,0.704714,0.511003
,,,2.0,0.718301,0.511154
,,,2.0,0.70674,0.512198
,,,2.0,0.704844,0.512225
,,,2.0,0.714232,0.511896
,,,2.0,0.708819,0.512218
,,,2.0,0.709283,0.512211
,,,2.0,0.707324,0.51216
,,,2.0,0.70761,0.512406
,,,2.0,0.710393,0.51245
,,,2.0,0.70676,0.512158
,,,2.0,0.706311,0.512134
,,,2.0,0.708204,0.51218
,,,2.0,0.707276,0.51216
,,,1.0,0.703079,0.512829
,,,1.0,0.703079,0.512829
,,,2.0,0.708657,0.512296
,,,2.0,0.707935,0.512324
,,,2.0,0.707851,0.512301
,,,2.0,0.707017,0.512227
,,,2.0,0.707102,0.512296
,,,2.0,0.716418,0.512342
,,,2.0,0.705459,0.512267
,,,2.0,0.706269667,0.512320333
,,,2.0,0.705344,0.512317
,,,2.0,0.706197,0.512257
,,,2.0,0.721801,0.512233
,,,2.0,0.706549333,0.511921
,,,2.0,0.704597,0.511912
,,,2.0,0.70433,0.511953
,,,1.0,0.70315,0.512291
,,,2.0,0.711,0.512377
,,,2.0,0.704776,0.511929
,,,2.0,0.706452,0.512268
,,,2.0,0.705372,0.512324
,,,2.0,0.711322,0.512246
,,,2.0,0.709261,0.511967
,,,2.0,0.70803,0.51241
,,,2.0,0.70762,0.512384
,,,4.0,0.70357,0.512534
,,,2.0,0.70716,0.512448
,,,3.0,0.70414,0.512572
,,,4.0,0.70393,0.512586
,,,3.0,0.70486,0.51251
,,,2.0,0.762539,0.511457
,,,2.0,0.712,0.51231
,,,2.0,0.711,0.51245
,,,2.0,0.711,0.51239
,,,2.0,0.712,0.5126
,,,2.0,0.713,0.51221
,,,2.0,0.71,0.51258
,,,2.0,0.733,0.5131
,,,2.0,0.716,0.51227
,,,2.0,0.717845,0.511868
,,,2.0,0.709124,0.511904
,,,2.0,0.715501,0.511909
,,,2.0,0.70571,0.51246
,,,2.0,0.70603,0.51247
,,,3.0,0.70545,0.51272
,,,2.0,0.70469,0.51196
,,,2.0,0.70628,0.51175
,,,4.0,0.70394,0.51284
,,,2.0,0.70589,0.511866
,,,1.0,0.7032,0.51215
,,,1.0,0.70306,0.512173
,,,2.0,0.70614,0.512053
,,,4.0,0.70363,0.51291
,,,2.0,0.70615,0.51251
,,,3.0,0.704583,0.512663
,,,4.0,0.703856,0.51279
,,,2.0,0.705409,0.51257
,,,4.0,0.703978,0.512658
,,,4.0,0.704086,0.512746
,,,3.0,0.704174,0.512696
,,,3.0,0.705217,0.512563
,,,2.0,0.71053,0.511836
,,,2.0,0.70628,0.51247
,,,2.0,0.70618,0.51255
,,,2.0,0.70623,0.5125
,,,3.0,0.70471,0.5127
,,,3.0,0.7042,0.512867
,,,3.0,0.70448,0.51284
,,,4.0,0.70378,0.512883
,,,3.0,0.70464,0.512835
,,,4.0,0.70405,0.512905
,,,2.0,0.707042,0.511378
,,,2.0,0.706952,0.511338
,,,2.0,0.707209,0.511249
,,,2.0,0.70735,0.51129
,,,1.0,0.70303,0.512297
,,,1.0,0.70301,0.513061
,,,4.0,0.70321,0.513072
,,,1.0,0.70285,0.513081
,,,1.0,0.70304,0.513064
,,,1.0,0.7029,0.51307
,,,1.0,0.70282,0.513055
,,,4.0,0.70352,0.512968
,,,4.0,0.70331,0.513092
,,,4.0,0.70353,0.513023
,,,1.0,0.70285,0.513073
,,,4.0,0.70328,0.512887
,,,4.0,0.70353,0.51284
,,,3.0,0.70451,0.512755
,,,3.0,0.7048,0.512795
,,,3.0,0.705,0.512801
,,,4.0,0.70382,0.512939
,,,4.0,0.70415,0.512866
,,,4.0,0.70349,0.512074
,,,2.0,0.70698,0.511404
,,,2.0,0.70601,0.51246
,,,2.0,0.70528,0.51253
,,,2.0,0.70563,0.51247
,,,2.0,0.707601,0.51207
,,,4.0,0.703679,0.512829
,,,4.0,0.703697,0.512837
,,,4.0,0.703778,0.512836
,,,4.0,0.703892,0.512819
,,,4.0,0.703898,0.512815
,,,4.0,0.703779,0.512828
,,,4.0,0.703809,0.512824
,,,3.0,0.704202,0.512758
,,,2.0,0.70704,0.511372
,,,4.0,0.70369,0.51205
,,,4.0,0.70377,0.51204
,,,4.0,0.70366,0.51209
,,,4.0,0.70366,0.512091
,,,4.0,0.70377,0.512047
,,,2.0,0.70521,0.51191
,,,2.0,0.70594,0.511892
,,,4.0,0.70369,0.512052
,,,2.0,0.70397,0.511981
,,,4.0,0.70371,0.512045
,,,4.0,0.70364,0.512712
,,,4.0,0.70341,0.512882
,,,3.0,0.70486,0.512913
,,,3.0,0.70465,0.512762
,,,2.0,0.70546,0.512379
,,,3.0,0.70473,0.512681
,,,3.0,0.70555,0.512711
,,,2.0,0.7058289,0.5125519
,,,2.0,0.7061498,0.5124809
,,,2.0,0.70628,0.512695
,,,2.0,0.70591,0.512663
,,,2.0,0.705839,0.512356
,,,4.0,0.70396,0.51282
,,,2.0,0.710623,0.512098
,,,2.0,0.708409,0.512308
,,,2.0,0.7085,0.512315
,,,2.0,0.710623,0.512098
,,,2.0,0.7085,0.512315
,,,2.0,0.708409,0.512308
,,,2.0,0.707866,0.512325
,,,2.0,0.711457,0.512307
,,,2.0,0.709924,0.512249
,,,2.0,0.70682,0.512445
,,,2.0,0.711278,0.511883
,,,2.0,0.711193,0.511824
,,,2.0,0.71239,0.511831
,,,2.0,0.711339,0.511824
,,,2.0,0.712244,0.511808
,,,2.0,0.710883,0.511836
,,,4.0,0.70388,0.513127
,,,4.0,0.70374,0.513138
,,,4.0,0.70411,0.513074
,,,4.0,0.70363,0.513068
,,,3.0,0.7047,0.513059
,,,4.0,0.70384,0.513089
,,,4.0,0.70355,0.513138
,,,4.0,0.70389,0.513026
,,,4.0,0.70393,0.5131
,,,4.0,0.70357,0.513154
,,,4.0,0.7039,0.51311
,,,4.0,0.70404,0.513152
,,,3.0,0.704711,0.512912
,,,2.0,0.708482,0.51259
,,,3.0,0.704518,0.512777
,,,3.0,0.704403,0.512832
,,,2.0,0.705466,0.512594
,,,2.0,0.705414,0.512578
,,,3.0,0.705466,0.51303
,,,2.0,0.707271,0.512769
,,,3.0,0.706165,0.513085
,,,3.0,0.705253,0.512748
,,,0.0,0.702271,0.512879
,,,4.0,0.703806,0.512775
,,,1.0,0.703046,0.512834
,,,4.0,0.703269,0.512785
,,,0.0,0.701969,0.512891
,,,0.0,0.701847,0.513056
,,,0.0,0.701902,0.51286
,,,0.0,0.701774,0.512962
,,,1.0,0.702822,0.512968
,,,4.0,0.704006,0.51252
,,,2.0,0.707087,0.512285
,,,2.0,0.706295,0.512176
,,,0.0,0.70188,0.5128
,,,4.0,0.70408,0.5129
,,,2.0,0.71395,0.5126
,,,1.0,0.70301,0.5129
,,,2.0,0.71166,0.5127
,,,1.0,0.70315,0.5129
,,,3.0,0.70522,0.5129
,,,3.0,0.705214,0.512693
,,,1.0,0.70243,0.51258
,,,2.0,0.716307,0.512756
,,,2.0,0.706596,0.512877
,,,0.0,0.70223,0.512766
,,,1.0,0.70267,0.512615
,,,2.0,0.708186,0.51179
,,,2.0,0.707475,0.512957
,,,3.0,0.705292,0.512938
,,,1.0,0.702969,0.512653
,,,3.0,0.704348,0.512977
,,,4.0,0.703837,0.512911
,,,1.0,0.70313,0.513017
,,,4.0,0.703726,0.512996
,,,2.0,0.70476,0.51205
,,,2.0,0.70477,0.51205
,,,2.0,0.70538,0.51212
,,,4.0,0.703925,0.512879
,,,4.0,0.703666,0.512947
,,,4.0,0.703596,0.512972
,,,3.0,0.704651,0.512888
,,,3.0,0.705079,0.512894
,,,3.0,0.705241,0.512888
,,,3.0,0.705048,0.512885
,,,4.0,0.70332,0.512211
,,,4.0,0.704119,0.512958
,,,4.0,0.703899,0.512946
,,,4.0,0.703387,0.51308
,,,4.0,0.703302,0.513053
,,,4.0,0.703512,0.513063
,,,4.0,0.703445,0.513026
,,,4.0,0.703234,0.513086
,,,4.0,0.703257,0.513095
,,,4.0,0.70342,0.513063
,,,4.0,0.704017,0.512986
,,,4.0,0.703933,0.512978
,,,4.0,0.703398,0.512982
,,,2.0,0.715147,0.512218
,,,2.0,0.714452,0.512285
,,,2.0,0.718698,0.512299
,,,2.0,0.709148,0.512272
,,,2.0,0.713195,0.512244
,,,2.0,0.709459,0.512246
,,,2.0,0.711846,0.512305
,,,2.0,0.711056,0.512226
,,,2.0,0.704684,0.512209
,,,2.0,0.706159,0.512165
,,,2.0,0.707456,0.51225
,,,2.0,0.712511,0.512277
,,,2.0,0.71398,0.512275
,,,2.0,0.719489,0.512286
,,,2.0,0.707841,0.512049
,,,2.0,0.709492,0.512174
,,,3.0,0.705046,0.51291
,,,3.0,0.705211,0.512887
,,,4.0,0.703921,0.512949
,,,3.0,0.704595,0.512902
,,,1.0,0.703141,0.512876
,,,1.0,0.703139,0.512954
,,,1.0,0.703204,0.512894
,,,1.0,0.703227,0.512874
,,,1.0,0.703167,0.512905
,,,4.0,0.703347,0.512886
,,,4.0,0.70333,0.51289
,,,4.0,0.703342,0.512946
,,,4.0,0.703231,0.512926
,,,4.0,0.703346,0.512929
,,,4.0,0.703338,0.512927
,,,4.0,0.703464,0.512894
,,,1.0,0.70316,0.512913
,,,1.0,0.703082,0.512894
,,,1.0,0.703107,0.512912
,,,1.0,0.703002,0.51297
,,,4.0,0.703273,0.512925
,,,1.0,0.703138,0.512851
,,,1.0,0.703149,0.512911
,,,1.0,0.703029,0.512962
,,,1.0,0.703088,0.512919
,,,1.0,0.703098,0.512934
,,,1.0,0.703187,0.512962
,,,1.0,0.703081,0.512921
,,,1.0,0.703159,0.512954
,,,1.0,0.702927,0.512953
,,,1.0,0.703001,0.512893
,,,1.0,0.703063,0.512858
,,,1.0,0.703018,0.512913
,,,1.0,0.702823,0.512972
,,,1.0,0.703099,0.513002
,,,1.0,0.70298,0.512899
,,,1.0,0.702985,0.512905
,,,1.0,0.702657,0.513019
,,,1.0,0.702909,0.513197
,,,1.0,0.702726,0.513327
,,,1.0,0.702899,0.513229
,,,4.0,0.70358,0.512801
,,,4.0,0.703557,0.512816
,,,4.0,0.703595,0.512792
,,,4.0,0.703356,0.512912
,,,4.0,0.70334,0.51291
,,,1.0,0.703105,0.512944
,,,1.0,0.703098,0.512944
,,,1.0,0.703108,0.512942
,,,4.0,0.703822,0.512613
,,,4.0,0.703424,0.512793
,,,1.0,0.70321,0.51289
,,,1.0,0.703184,0.512902
,,,1.0,0.703191,0.512896
,,,1.0,0.703196,0.512905
,,,4.0,0.703599,0.512895
,,,4.0,0.703561,0.512626
,,,4.0,0.703489,0.512765
,,,4.0,0.703357,0.512766
,,,4.0,0.703378,0.512778
,,,4.0,0.703297,0.512809
,,,4.0,0.703382333,0.512705
,,,4.0,0.703481,0.512816
,,,4.0,0.703662,0.512762
,,,4.0,0.703364111,0.5127826
,,,4.0,0.703549,0.512702
,,,4.0,0.703611,0.512696
,,,4.0,0.703362,0.512785667
,,,4.0,0.703611,0.512784
,,,4.0,0.703804,0.512729
,,,4.0,0.70371,0.512701
,,,4.0,0.703643,0.512757
,,,1.0,0.703121,0.512902
,,,1.0,0.703136,0.512896
,,,1.0,0.703124,0.512901
,,,1.0,0.703132,0.51289
,,,1.0,0.70312,0.512907
,,,1.0,0.703167,0.512942
,,,4.0,0.703514,0.51292
,,,4.0,0.703224,0.513053
,,,4.0,0.703297,0.513049
,,,3.0,0.704572,0.51302
,,,1.0,0.703133,0.51316
,,,1.0,0.702998,0.513073
,,,4.0,0.703429,0.513067
,,,1.0,0.703128,0.51307
,,,4.0,0.703854,0.513048
,,,1.0,0.703039,0.513081
,,,1.0,0.703073,0.513073
,,,4.0,0.703234,0.512979
,,,4.0,0.703867,0.512936
,,,4.0,0.703448,0.512822
,,,4.0,0.70358,0.512954
,,,4.0,0.70388,0.512955
,,,4.0,0.70342,0.512909
,,,3.0,0.705033,0.513056
,,,4.0,0.703295,0.51296
,,,4.0,0.703295,0.512981
,,,4.0,0.703941,0.512871
,,,4.0,0.7034483,0.512822
,,,4.0,0.703385,0.513001
,,,3.0,0.706341,0.513023
,,,4.0,0.703487,0.513004
,,,4.0,0.703451,0.513154
,,,3.0,0.705027,0.513199
,,,3.0,0.707023,0.513186
,,,3.0,0.706318,0.513241
,,,3.0,0.706951,0.51327
,,,1.0,0.703134,0.513257
,,,2.0,0.707291,0.512679
,,,3.0,0.707252,0.513224
,,,1.0,0.70277,0.51334
,,,4.0,0.70348,0.51327
,,,1.0,0.70283,0.51328
,,,4.0,0.7034,0.51299
,,,4.0,0.7033,0.51325
,,,4.0,0.703573,0.512967
,,,4.0,0.703587,0.512911
,,,4.0,0.703524,0.512987
,,,4.0,0.703706,0.512954
,,,4.0,0.70338,0.51319
,,,4.0,0.703546,0.5131285
,,,1.0,0.702733,0.513166
,,,1.0,0.703041,0.51316
,,,4.0,0.703576,0.512865
,,,4.0,0.703467,0.512862
,,,4.0,0.703422,0.512942
,,,4.0,0.703414,0.512935
,,,4.0,0.703417,0.512944
,,,4.0,0.703388,0.512944
,,,4.0,0.70338,0.512947
,,,4.0,0.703233,0.512977
,,,4.0,0.703453,0.512928
,,,4.0,0.703416,0.51294
,,,4.0,0.703359,0.513
,,,4.0,0.7035,0.512962
,,,4.0,0.703448,0.512989
,,,4.0,0.703317,0.512989
,,,4.0,0.703323,0.512995
,,,4.0,0.70343,0.51281
,,,4.0,0.70355,0.512833
,,,4.0,0.70371,0.51286
,,,4.0,0.70373,0.512855
,,,4.0,0.703628,0.512855
,,,4.0,0.70359,0.512857
,,,3.0,0.705223,0.512736
,,,4.0,0.70381,0.512835
,,,4.0,0.70382,0.512804
,,,4.0,0.7037,0.512809
,,,3.0,0.70427,0.512684
,,,3.0,0.70434,0.512648
,,,3.0,0.70425,0.512674
,,,3.0,0.704268,0.512664
,,,3.0,0.704284,0.512647
,,,4.0,0.703812,0.512867
,,,4.0,0.703494,0.512886
,,,2.0,0.705914,0.512643
,,,3.0,0.704279,0.512736
,,,4.0,0.703766,0.512758
,,,4.0,0.703802,0.512758
,,,4.0,0.703707,0.512772
,,,4.0,0.703827,0.51276
,,,4.0,0.703804,0.512759
,,,4.0,0.703687,0.512774
,,,4.0,0.7037,0.512787
,,,4.0,0.70323,0.51303
,,,4.0,0.70387,0.513199
,,,4.0,0.7033,0.512827
,,,1.0,0.70297,0.51297
,,,1.0,0.70309,0.51297
,,,1.0,0.70321,0.512976
,,,4.0,0.70326,0.51294
,,,4.0,0.70331,0.51294
,,,4.0,0.70353,0.51293
,,,4.0,0.7034,0.51282
,,,1.0,0.70306,0.51286
,,,4.0,0.70346,0.51285
,,,1.0,0.70313,0.51286
,,,4.0,0.70404,0.512769
,,,4.0,0.70404,0.512769
,,,1.0,0.70311,0.512124
,,,2.0,0.70567,0.511902
,,,4.0,0.70409,0.51281
,,,4.0,0.70401,0.512825
,,,1.0,0.70316,0.512897
,,,4.0,0.70328,0.512898
,,,4.0,0.70343,0.512982
,,,4.0,0.70343,0.512872
,,,4.0,0.703849,0.512871
,,,1.0,0.702967,0.513009
,,,4.0,0.70347,0.512968
,,,1.0,0.70317,0.51296
,,,4.0,0.70356,0.51292
,,,1.0,0.70301,0.513007
,,,1.0,0.70303,0.512912
,,,1.0,0.70289,0.512958
,,,1.0,0.70316,0.512923
,,,4.0,0.70377,0.51299
,,,4.0,0.70382,0.51302
,,,4.0,0.70396,0.513021
,,,4.0,0.70362,0.513
,,,1.0,0.70321,0.51299
,,,4.0,0.703925,0.512867
,,,4.0,0.70389,0.51293
,,,4.0,0.70389,0.51293
,,,4.0,0.704,0.51283
,,,4.0,0.70353,0.51292
,,,4.0,0.70383,0.51287
,,,4.0,0.70368,0.5129
,,,4.0,0.7039513,0.5128721
,,,4.0,0.70396,0.51292
,,,4.0,0.70394,0.51288
,,,4.0,0.703777,0.512921
,,,4.0,0.703818,0.512993
,,,4.0,0.704026,0.51283
,,,4.0,0.704072,0.51285
,,,4.0,0.703958,0.512921
,,,4.0,0.703884,0.512852
,,,4.0,0.704007,0.51284
,,,1.0,0.703082,0.51299
,,,1.0,0.703207,0.512994
,,,1.0,0.703138,0.51303
